37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.0780559
37.5414681,127.0780557
37.541468,127.0780557
37.541468,127.0780558
37.541468,127.0780558
37.5414681,127.0780559
37.5414681,127.078056
37.5414681,127.078056
37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.078056
37.5414682,127.0780559
37.5414682,127.0780558
37.5414682,127.0780557
37.5414682,127.0780554
37.5414682,127.0780551
37.5414682,127.0780549
37.5414683,127.0780544
37.5414684,127.078054
37.5414684,127.0780535
37.5414685,127.078053
37.5414685,127.0780525
37.5414686,127.0780519
37.5414686,127.0780513
37.5414686,127.0780508
37.5414686,127.0780501
37.5414687,127.0780495
37.5414687,127.0780491
37.5414688,127.0780485
37.5414688,127.078048
37.5414688,127.0780474
37.5414689,127.0780468
37.541469,127.0780462
37.5414691,127.0780455
37.5414691,127.0780451
37.5414692,127.0780443
37.5414693,127.0780438
37.5414694,127.0780432
37.5414694,127.0780426
37.5414694,127.0780421
37.5414695,127.0780414
37.5414696,127.0780408
37.5414697,127.0780403
37.5414697,127.0780396
37.5414697,127.0780391
37.5414697,127.0780383
37.5414698,127.0780377
37.5414699,127.0780371
37.54147,127.0780366
37.5414701,127.0780357
37.5414701,127.0780352
37.5414702,127.0780344
37.5414704,127.0780338
37.5414703,127.078033
37.5414703,127.0780324
37.5414704,127.0780316
37.5414706,127.078031
37.5414706,127.0780302
37.5414708,127.0780296
37.5414709,127.0780289
37.5414709,127.0780283
37.541471,127.0780274
37.5414711,127.0780267
37.5414711,127.0780258
37.5414712,127.0780254
37.5414713,127.0780246
37.5414712,127.0780239
37.5414713,127.078023
37.5414714,127.0780224
37.5414715,127.0780216
37.5414715,127.0780209
37.5414715,127.07802
37.5414716,127.0780195
37.5414718,127.0780186
37.5414719,127.0780179
37.5414718,127.0780172
37.541472,127.0780165
37.5414722,127.0780158
37.5414722,127.0780151
37.5414723,127.0780145
37.5414723,127.0780137
37.5414724,127.078013
37.5414725,127.0780123
37.5414724,127.0780116
37.5414724,127.078011
37.5414725,127.0780104
37.5414726,127.0780098
37.5414726,127.078009
37.5414727,127.0780082
37.5414725,127.0780076
37.5414726,127.078007
37.5414725,127.0780063
37.5414726,127.0780057
37.5414728,127.0780049
37.5414729,127.0780043
37.5414729,127.0780036
37.5414729,127.0780028
37.541473,127.0780021
37.5414733,127.0780014
37.5414733,127.0780008
37.5414734,127.078
37.5414734,127.0779993
37.5414735,127.0779986
37.5414736,127.0779979
37.5414737,127.0779972
37.5414736,127.0779966
37.5414737,127.077996
37.5414738,127.0779953
37.5414738,127.0779946
37.5414739,127.0779937
37.5414739,127.077993
37.5414741,127.0779923
37.5414741,127.0779916
37.5414742,127.0779909
37.5414742,127.0779902
37.5414743,127.0779896
37.5414743,127.0779889
37.5414743,127.0779881
37.5414744,127.0779873
37.5414745,127.0779867
37.5414746,127.0779859
37.5414746,127.0779852
37.5414748,127.0779844
37.541475,127.0779837
37.541475,127.0779831
37.541475,127.0779822
37.541475,127.0779815
37.5414751,127.0779807
37.5414752,127.07798
37.5414751,127.0779792
37.5414749,127.0779786
37.5414748,127.077978
37.5414747,127.0779775
37.5414747,127.0779771
37.5414746,127.0779766
37.5414744,127.077976
37.5414744,127.0779755
37.5414743,127.0779749
37.5414742,127.0779745
37.541474,127.077974
37.5414738,127.0779735
37.5414737,127.0779728
37.5414737,127.0779723
37.5414735,127.0779717
37.5414733,127.0779713
37.5414732,127.0779709
37.541473,127.0779703
37.5414729,127.0779698
37.5414727,127.0779693
37.5414725,127.077969
37.5414723,127.0779686
37.5414721,127.0779681
37.5414719,127.0779676
37.5414718,127.0779673
37.5414716,127.0779669
37.5414714,127.0779665
37.5414712,127.0779662
37.541471,127.0779659
37.5414707,127.0779654
37.5414705,127.077965
37.5414703,127.0779646
37.54147,127.0779643
37.5414697,127.077964
37.5414695,127.0779636
37.5414692,127.0779633
37.541469,127.0779629
37.5414687,127.0779626
37.5414685,127.0779623
37.5414683,127.077962
37.541468,127.0779617
37.5414677,127.0779614
37.5414674,127.077961
37.5414671,127.0779607
37.5414668,127.0779604
37.5414665,127.0779601
37.5414663,127.0779599
37.541466,127.0779596
37.5414657,127.0779594
37.5414654,127.0779591
37.5414651,127.0779588
37.5414649,127.0779587
37.5414645,127.0779584
37.5414642,127.0779583
37.5414639,127.0779581
37.5414636,127.0779578
37.5414632,127.0779577
37.5414629,127.0779575
37.5414625,127.0779574
37.5414621,127.0779572
37.5414618,127.0779569
37.5414614,127.0779567
37.541461,127.0779565
37.5414607,127.0779564
37.5414603,127.0779563
37.54146,127.0779562
