-86.2553,-315.003
-86.7933,-314.948
-87.3665,-314.881
-87.895,-314.792
-88.4684,-314.736
-88.9702,-314.637
-89.4992,-314.571
-90.028,-314.493
-90.5393,-314.427
-91.0601,-314.395
-91.5889,-314.317
-92.1442,-314.239
-92.6727,-314.151
-93.2277,-314.062
-93.7744,-313.995
-94.2948,-313.94
-94.8238,-313.874
-95.3258,-313.786
-95.8555,-313.753
-96.4728,-313.684
-97.0915,-313.683
-97.659,-313.771
-98.1679,-314.016
-98.5822,-314.396
-98.9107,-314.9
-99.2037,-315.394
-99.4973,-315.92
-99.8261,-316.435
-100.109,-316.863
-100.498,-317.321
-100.94,-317.756
-101.391,-318.168
-101.849,-318.514
-102.278,-318.772
-102.815,-319.072
-103.316,-319.395
-103.757,-319.774
-104.129,-320.233
-104.369,-320.761
-104.532,-321.357
-104.622,-321.888
-104.721,-322.385
-104.793,-322.905
-104.883,-323.414
-104.947,-323.946
-105.028,-324.444
-105.074,-324.942
-105.138,-325.485
-105.21,-326.005
-105.265,-326.537
-105.338,-327.079
-105.403,-327.644
-105.485,-328.175
-105.549,-328.718
-105.639,-329.26
-105.704,-329.814
-105.785,-330.323
-105.839,-330.821
-105.911,-331.33
-105.95,-331.929
-105.918,-332.529
-105.69,-333.055
-105.327,-333.462
-104.829,-333.717
-104.248,-333.851
-103.744,-333.839
-103.222,-333.794
-102.689,-333.694
-102.131,-333.605
-101.598,-333.483
-101.056,-333.35
-100.523,-333.216
-99.9711,-333.039
-99.4195,-332.862
-98.876,-332.651
-98.3241,-332.462
-97.7983,-332.251
-97.2539,-331.996
-96.735,-331.695
-96.2072,-331.384
-95.6974,-331.095
-95.2133,-330.761
-94.7121,-330.46
-94.2192,-330.126
-93.7176,-329.803
-93.2509,-329.458
-92.7665,-329.112
-92.3252,-328.711
-91.8576,-328.321
-91.4244,-327.885
-90.9652,-327.473
-90.5587,-327.048
-90.143,-326.602
-89.7538,-326.155
-89.3815,-325.674
-89.0272,-325.204
-88.6726,-324.723
-88.3269,-324.241
-87.9975,-323.693
-87.6597,-323.167
-87.3654,-322.607
-87.0541,-322.08
-86.8044,-321.542
-86.5461,-321.014
-86.3141,-320.475
-86.0642,-319.925
-85.8322,-319.386
-85.6095,-318.869
-85.3956,-318.351
-85.2436,-317.833
-85.1094,-317.325
-85.0551,-316.826
-85.0621,-316.304
-85.2181,-315.724
-85.5009,-315.285
