1.71447346000702E+018,37.5425599,127.0779198
1.71447346013049E+018,37.542561,127.0779199
1.71447346025549E+018,37.5425621,127.0779202
1.7144734603824E+018,37.5425631,127.0779204
1.71447346050643E+018,37.5425642,127.0779205
1.71447346062772E+018,37.5425653,127.0779207
1.71447346076133E+018,37.5425665,127.0779209
1.71447346088213E+018,37.5425676,127.0779209
1.71447346100593E+018,37.5425686,127.0779211
1.71447346113096E+018,37.5425697,127.0779212
1.71447346125582E+018,37.5425709,127.0779214
1.71447346138257E+018,37.542572,127.0779216
1.71447346149879E+018,37.5425732,127.0779217
1.71447346162769E+018,37.5425743,127.0779219
1.71447346175796E+018,37.5425754,127.077922
1.71447346188082E+018,37.5425768,127.0779221
1.71447346200622E+018,37.542578,127.0779222
1.71447346213105E+018,37.5425793,127.0779223
1.71447346225493E+018,37.5425806,127.0779224
1.71447346237475E+018,37.5425819,127.0779225
1.71447346250344E+018,37.5425832,127.0779227
1.71447346263053E+018,37.5425844,127.0779228
1.71447346275851E+018,37.5425856,127.0779229
1.71447346288356E+018,37.5425868,127.077923
1.71447346300371E+018,37.542588,127.0779231
1.71447346312734E+018,37.5425893,127.0779233
1.71447346325127E+018,37.5425906,127.0779235
1.71447346337796E+018,37.5425918,127.0779236
1.71447346350516E+018,37.5425931,127.0779238
1.71447346362705E+018,37.5425944,127.077924
1.71447346375707E+018,37.5425957,127.0779242
1.71447346387919E+018,37.542597,127.0779243
1.7144734640029E+018,37.5425982,127.0779245
1.71447346412643E+018,37.5425996,127.0779247
1.71447346426064E+018,37.5426009,127.0779247
1.71447346437764E+018,37.5426023,127.0779248
1.71447346450018E+018,37.5426036,127.0779249
1.71447346462505E+018,37.542605,127.077925
1.71447346475541E+018,37.5426064,127.0779252
1.7144734648781E+018,37.5426077,127.0779252
1.71447346500531E+018,37.5426091,127.0779253
1.71447346513934E+018,37.5426104,127.0779255
1.71447346526073E+018,37.5426118,127.0779255
1.71447346539226E+018,37.5426133,127.0779256
1.7144734655202E+018,37.5426146,127.0779257
1.71447346565069E+018,37.542616,127.0779259
1.71447346578702E+018,37.5426174,127.077926
1.7144734659118E+018,37.5426189,127.0779262
1.71447346603569E+018,37.5426202,127.0779264
1.7144734661722E+018,37.5426215,127.0779265
1.7144734662987E+018,37.5426229,127.0779265
1.71447346643592E+018,37.5426243,127.0779267
1.71447346655895E+018,37.5426257,127.0779266
1.71447346668618E+018,37.542627,127.0779267
1.71447346682137E+018,37.5426283,127.0779267
1.7144734669405E+018,37.5426298,127.0779268
1.71447346707448E+018,37.5426312,127.077927
1.71447346720216E+018,37.5426324,127.0779272
1.71447346733139E+018,37.5426337,127.0779272
1.71447346746324E+018,37.5426351,127.0779274
1.71447346758775E+018,37.5426363,127.0779275
1.71447346771633E+018,37.5426375,127.0779276
1.71447346784629E+018,37.5426385,127.0779275
1.7144734679749E+018,37.5426396,127.0779277
1.71447346811172E+018,37.5426406,127.0779278
1.71447346823444E+018,37.5426416,127.0779281
1.71447346835966E+018,37.5426425,127.0779281
1.71447346849178E+018,37.5426432,127.0779282
1.71447346861563E+018,37.5426441,127.0779285
1.71447346874189E+018,37.5426449,127.0779286
1.71447346887743E+018,37.5426459,127.0779288
1.71447346900254E+018,37.5426467,127.0779289
1.71447346913069E+018,37.5426476,127.077929
1.71447346925526E+018,37.5426483,127.0779292
1.71447346938435E+018,37.5426491,127.0779292
1.71447346951185E+018,37.5426499,127.0779295
1.71447346964164E+018,37.5426507,127.0779296
1.71447346976539E+018,37.5426516,127.0779299
1.7144734699023E+018,37.5426522,127.0779301
1.71447347002519E+018,37.5426529,127.0779302
1.71447347015179E+018,37.5426537,127.0779303
1.71447347028132E+018,37.5426544,127.0779306
1.71447347040845E+018,37.5426553,127.0779307
1.71447347053534E+018,37.5426561,127.0779308
1.71447347065556E+018,37.5426569,127.0779309
1.71447347078625E+018,37.5426577,127.077931
1.71447347091935E+018,37.5426585,127.0779311
1.71447347104389E+018,37.5426593,127.0779313
1.71447347117261E+018,37.5426603,127.0779317
1.71447347129728E+018,37.5426611,127.0779318
1.71447347142456E+018,37.5426618,127.0779321
1.71447347154765E+018,37.5426625,127.0779321
1.71447347167683E+018,37.5426633,127.0779323
1.71447347180465E+018,37.5426642,127.0779325
1.71447347193811E+018,37.542665,127.0779326
1.71447347206225E+018,37.5426659,127.0779326
1.71447347218707E+018,37.5426666,127.0779327
1.71447347231323E+018,37.5426675,127.0779328
1.71447347243547E+018,37.5426683,127.077933
1.71447347256795E+018,37.5426692,127.0779331
1.71447347270177E+018,37.5426701,127.0779333
1.71447347282281E+018,37.5426709,127.0779334
1.71447347295559E+018,37.5426717,127.0779336
1.71447347307554E+018,37.5426725,127.0779338
1.71447347320173E+018,37.5426733,127.0779339
1.7144734733287E+018,37.5426741,127.0779341
1.71447347345614E+018,37.542675,127.0779341
1.71447347358374E+018,37.5426759,127.0779343
1.71447347370737E+018,37.5426767,127.0779344
1.7144734738335E+018,37.5426776,127.0779346
1.71447347396613E+018,37.5426784,127.0779348
1.71447347408957E+018,37.5426793,127.0779349
1.71447347421695E+018,37.5426801,127.0779352
1.71447347434184E+018,37.5426809,127.0779352
1.71447347446801E+018,37.5426817,127.0779354
1.71447347459436E+018,37.5426826,127.0779355
1.71447347471814E+018,37.5426835,127.0779355
1.71447347484669E+018,37.5426845,127.0779355
1.71447347497883E+018,37.5426854,127.0779355
1.71447347510292E+018,37.5426862,127.0779356
1.71447347522367E+018,37.5426871,127.0779356
1.7144734753521E+018,37.5426881,127.0779357
1.71447347547897E+018,37.5426891,127.0779357
1.71447347560821E+018,37.5426899,127.0779359
1.71447347573281E+018,37.5426908,127.0779359
1.71447347585767E+018,37.5426917,127.077936
1.71447347598962E+018,37.5426925,127.0779361
1.7144734761092E+018,37.5426935,127.0779361
1.71447347623694E+018,37.5426945,127.077936
1.71447347636585E+018,37.5426954,127.0779362
1.714473476492E+018,37.5426963,127.0779362
1.71447347661978E+018,37.5426973,127.0779362
1.71447347675042E+018,37.5426984,127.0779364
1.71447347687004E+018,37.5426993,127.0779366
1.71447347699733E+018,37.5427003,127.0779367
1.71447347712564E+018,37.5427013,127.0779369
1.71447347725039E+018,37.5427022,127.0779371
1.7144734773817E+018,37.5427033,127.0779371
1.71447347749977E+018,37.5427043,127.0779374
1.7144734776268E+018,37.5427054,127.0779375
1.71447347774884E+018,37.5427064,127.0779378
1.71447347787481E+018,37.5427073,127.0779379
1.71447347800888E+018,37.5427083,127.0779381
1.71447347813259E+018,37.5427094,127.0779383
1.7144734782565E+018,37.5427103,127.0779384
1.71447347838669E+018,37.5427114,127.0779385
1.71447347850611E+018,37.5427124,127.0779386
1.71447347863396E+018,37.5427134,127.0779387
1.71447347876126E+018,37.5427144,127.0779389
1.71447347888648E+018,37.5427154,127.077939
1.71447347902095E+018,37.5427164,127.0779393
1.71447347914351E+018,37.5427174,127.0779393
1.71447347926718E+018,37.5427185,127.0779393
1.71447347939035E+018,37.5427196,127.0779397
1.71447347951602E+018,37.5427206,127.0779398
1.71447347964682E+018,37.5427215,127.0779402
1.7144734797634E+018,37.5427224,127.0779404
1.71447347989226E+018,37.5427234,127.0779407
1.71447348002527E+018,37.5427243,127.077941
1.71447348014538E+018,37.5427253,127.0779412
1.71447348027034E+018,37.5427261,127.0779414
1.71447348039435E+018,37.5427272,127.0779416
1.71447348051909E+018,37.5427281,127.0779418
1.71447348064043E+018,37.542729,127.077942
1.71447348076884E+018,37.5427299,127.0779422
1.71447348090015E+018,37.5427308,127.0779425
1.71447348102916E+018,37.5427318,127.0779427
1.71447348115061E+018,37.5427328,127.0779429
1.71447348127439E+018,37.5427338,127.077943
1.71447348140619E+018,37.5427348,127.0779434
1.71447348152134E+018,37.5427358,127.0779435
1.71447348165279E+018,37.5427367,127.0779437
1.71447348177654E+018,37.5427377,127.0779441
1.71447348190125E+018,37.5427387,127.0779442
1.71447348203252E+018,37.5427395,127.0779445
1.71447348215291E+018,37.5427404,127.0779445
1.71447348227933E+018,37.5427414,127.0779447
1.71447348240349E+018,37.5427422,127.0779448
1.7144734825325E+018,37.5427431,127.0779448
1.71447348266229E+018,37.5427439,127.077945
1.714473482779E+018,37.5427448,127.0779451
1.71447348290457E+018,37.5427457,127.0779453
1.71447348303696E+018,37.5427465,127.0779455
1.71447348315945E+018,37.5427473,127.0779456
1.71447348328585E+018,37.5427481,127.0779458
1.71447348340771E+018,37.5427488,127.0779458
1.71447348353501E+018,37.5427497,127.077946
1.71447348366059E+018,37.5427506,127.077946
1.71447348378257E+018,37.5427513,127.077946
1.71447348391007E+018,37.5427521,127.0779462
1.71447348403898E+018,37.5427529,127.0779462
1.71447348416247E+018,37.5427537,127.0779464
1.7144734842824E+018,37.5427544,127.0779465
1.71447348441237E+018,37.5427551,127.0779466
1.71447348453742E+018,37.5427557,127.0779467
1.71447348466498E+018,37.5427563,127.0779467
1.71447348478837E+018,37.542757,127.0779467
1.714473484914E+018,37.5427579,127.0779468
1.71447348504652E+018,37.5427586,127.0779469
1.71447348516062E+018,37.5427593,127.0779469
1.71447348529132E+018,37.5427599,127.077947
1.71447348541613E+018,37.5427606,127.077947
1.71447348554153E+018,37.5427613,127.0779472
1.71447348566802E+018,37.5427621,127.0779474
1.71447348579241E+018,37.5427627,127.0779476
1.71447348591527E+018,37.5427635,127.0779478
1.71447348604342E+018,37.542764,127.0779479
1.71447348616956E+018,37.5427648,127.0779479
1.71447348629423E+018,37.5427655,127.077948
1.7144734864205E+018,37.5427663,127.077948
1.71447348654287E+018,37.5427671,127.077948
1.71447348666972E+018,37.5427678,127.077948
1.71447348679116E+018,37.5427685,127.0779481
1.71447348691592E+018,37.5427693,127.0779481
1.71447348704852E+018,37.5427701,127.0779482
1.71447348717477E+018,37.5427709,127.0779484
1.71447348729746E+018,37.5427716,127.0779485
1.71447348742109E+018,37.5427724,127.0779486
1.71447348754645E+018,37.542773,127.0779487
1.71447348767375E+018,37.5427737,127.0779488
1.71447348779824E+018,37.5427745,127.0779488
1.71447348792321E+018,37.5427753,127.0779489
1.71447348805361E+018,37.542776,127.0779488
1.714473488175E+018,37.5427767,127.0779487
1.71447348829895E+018,37.5427774,127.0779488
1.71447348842466E+018,37.5427781,127.0779489
1.71447348855171E+018,37.5427789,127.077949
1.71447348867591E+018,37.5427796,127.0779491
1.71447348879333E+018,37.5427803,127.0779492
1.71447348892283E+018,37.542781,127.0779493
1.71447348905893E+018,37.5427816,127.0779494
1.71447348918076E+018,37.5427824,127.0779495
1.71447348930648E+018,37.5427831,127.0779495
1.71447348943086E+018,37.5427839,127.0779495
1.71447348955788E+018,37.5427847,127.0779495
1.7144734896779E+018,37.5427853,127.0779496
1.71447348980283E+018,37.5427861,127.0779496
1.71447348992974E+018,37.5427866,127.0779496
1.71447349006125E+018,37.5427873,127.0779496
1.71447349018123E+018,37.5427876,127.0779494
1.71447349030834E+018,37.5427883,127.0779495
1.71447349043375E+018,37.5427887,127.0779496
1.71447349055401E+018,37.5427893,127.0779496
1.71447349068506E+018,37.5427897,127.0779496
1.71447349080859E+018,37.5427901,127.0779496
1.71447349093459E+018,37.5427906,127.0779494
1.71447349106284E+018,37.542791,127.0779493
1.71447349118005E+018,37.5427913,127.0779492
1.714473491302E+018,37.5427916,127.0779495
1.71447349142645E+018,37.542792,127.0779491
1.71447349155363E+018,37.5427924,127.0779486
1.71447349168079E+018,37.5427925,127.0779484
1.71447349180328E+018,37.5427926,127.0779482
1.71447349192822E+018,37.5427926,127.0779481
1.71447349206065E+018,37.5427926,127.077948
1.71447349218275E+018,37.5427927,127.0779479
1.71447349230791E+018,37.5427927,127.0779478
1.71447349242882E+018,37.5427927,127.0779477
1.71447349255802E+018,37.5427927,127.0779476
1.7144734926836E+018,37.5427926,127.0779475
1.7144734928085E+018,37.5427926,127.0779475
1.71447349293474E+018,37.5427925,127.0779473
1.71447349306785E+018,37.5427924,127.0779473
1.71447349319162E+018,37.5427923,127.0779471
1.71447349330798E+018,37.5427923,127.0779469
1.71447349343783E+018,37.5427922,127.0779468
1.71447349356367E+018,37.5427922,127.0779465
1.71447349370369E+018,37.5427922,127.0779464
1.71447349381489E+018,37.5427922,127.0779461
1.71447349393998E+018,37.5427923,127.0779459
1.71447349406851E+018,37.5427924,127.0779455
1.71447349418396E+018,37.5427926,127.0779451
1.71447349431193E+018,37.5427926,127.0779446
1.71447349443819E+018,37.5427928,127.0779442
1.71447349456597E+018,37.5427928,127.0779437
1.71447349469549E+018,37.542793,127.0779433
1.7144734948103E+018,37.5427931,127.0779427
1.71447349493757E+018,37.5427932,127.0779421
1.71447349506184E+018,37.5427933,127.0779418
1.71447349518881E+018,37.5427935,127.0779409
1.71447349531623E+018,37.5427936,127.0779404
1.71447349544038E+018,37.5427938,127.0779398
1.71447349556089E+018,37.5427939,127.077939
1.71447349568645E+018,37.542794,127.0779383
1.71447349580981E+018,37.5427941,127.0779373
1.71447349593369E+018,37.5427942,127.0779365
1.71447349606776E+018,37.5427944,127.0779356
1.71447349618931E+018,37.5427944,127.0779348
1.71447349631201E+018,37.5427944,127.0779336
1.71447349644271E+018,37.5427946,127.0779328
1.71447349656136E+018,37.5427947,127.0779317
1.71447349668862E+018,37.5427949,127.0779309
1.71447349681227E+018,37.542795,127.0779297
1.71447349693688E+018,37.5427953,127.0779288
1.71447349706687E+018,37.5427952,127.0779277
1.71447349718846E+018,37.5427954,127.0779265
1.71447349731446E+018,37.5427955,127.0779256
1.71447349743965E+018,37.5427957,127.0779244
1.71447349756246E+018,37.5427958,127.0779234
1.71447349769028E+018,37.5427959,127.0779221
1.71447349780444E+018,37.5427962,127.0779212
1.714473497931E+018,37.5427964,127.0779201
1.71447349815979E+018,37.5427966,127.0779188
1.71447349831226E+018,37.5427969,127.0779169
1.71447349843654E+018,37.542797,127.0779156
1.71447349856083E+018,37.5427973,127.0779144
1.71447349868398E+018,37.5427976,127.0779135
1.71447349881267E+018,37.5427976,127.0779125
1.71447349893661E+018,37.5427978,127.0779113
1.71447349906703E+018,37.5427979,127.0779105
1.71447349919558E+018,37.5427979,127.0779091
1.71447349931524E+018,37.5427982,127.077908
1.71447349943731E+018,37.5427983,127.077907
1.71447349955537E+018,37.5427985,127.0779059
1.7144734996871E+018,37.5427984,127.0779047
1.71447349981227E+018,37.5427986,127.0779037
1.71447349993723E+018,37.5427987,127.0779026
1.71447350006676E+018,37.5427987,127.0779018
1.71447350018792E+018,37.5427987,127.0779009
1.7144735003128E+018,37.5427988,127.0779002
1.71447350043632E+018,37.5427987,127.0778996
1.71447350057036E+018,37.5427986,127.0778989
1.71447350067756E+018,37.5427985,127.0778985
1.71447350080037E+018,37.5427986,127.0778981
1.71447350092598E+018,37.5427986,127.0778975
1.71447350105851E+018,37.5427985,127.0778972
1.7144735011846E+018,37.5427984,127.0778968
1.71447350131402E+018,37.5427982,127.0778967
1.71447350143289E+018,37.5427979,127.0778964
1.71447350156066E+018,37.5427976,127.0778964
1.71447350168724E+018,37.5427974,127.0778963
1.71447350180068E+018,37.5427972,127.0778967
1.71447350192395E+018,37.5427971,127.0778972
1.71447350205426E+018,37.5427968,127.077897
1.71447350218293E+018,37.5427966,127.077897
1.71447350230296E+018,37.5427963,127.0778971
1.714473502438E+018,37.542796,127.0778971
1.71447350255806E+018,37.5427957,127.0778971
1.71447350268487E+018,37.5427952,127.077897
1.71447350280764E+018,37.5427948,127.0778971
1.71447350293268E+018,37.5427944,127.0778971
1.71447350306235E+018,37.5427939,127.0778969
1.71447350317761E+018,37.5427935,127.077897
1.71447350330697E+018,37.542793,127.0778969
1.71447350343144E+018,37.5427924,127.0778968
1.71447350355728E+018,37.5427918,127.0778968
1.71447350368126E+018,37.5427911,127.0778967
1.71447350379715E+018,37.5427907,127.0778972
1.71447350392165E+018,37.5427901,127.0778975
1.71447350405081E+018,37.5427896,127.0778974
1.71447350418111E+018,37.5427888,127.0778972
1.71447350430589E+018,37.542788,127.0778973
1.71447350443229E+018,37.5427873,127.0778973
1.71447350456214E+018,37.5427864,127.0778973
1.71447350468126E+018,37.5427856,127.0778973
1.71447350480521E+018,37.5427848,127.0778973
1.71447350493216E+018,37.5427839,127.0778971
1.71447350506208E+018,37.5427831,127.0778971
1.71447350518476E+018,37.5427822,127.077897
1.7144735053121E+018,37.5427814,127.0778971
1.71447350543317E+018,37.5427806,127.0778969
1.71447350556189E+018,37.5427799,127.0778969
1.71447350568483E+018,37.5427791,127.0778969
1.71447350581077E+018,37.5427785,127.0778969
1.71447350592603E+018,37.5427779,127.0778968
1.71447350605962E+018,37.5427773,127.0778968
1.71447350618071E+018,37.5427766,127.0778969
1.71447350630523E+018,37.542776,127.0778967
1.71447350643027E+018,37.5427752,127.0778967
1.71447350655534E+018,37.5427747,127.0778966
1.71447350668137E+018,37.542774,127.0778966
1.71447350679863E+018,37.5427732,127.0778965
1.71447350692623E+018,37.5427725,127.0778965
1.71447350705729E+018,37.5427718,127.0778966
1.71447350718031E+018,37.542771,127.0778966
1.71447350730827E+018,37.5427703,127.0778967
1.71447350743012E+018,37.5427695,127.0778966
1.71447350755329E+018,37.5427688,127.0778966
1.71447350767421E+018,37.5427681,127.0778964
1.71447350780503E+018,37.5427672,127.0778963
1.71447350793141E+018,37.5427664,127.0778961
1.71447350806161E+018,37.5427657,127.077896
1.71447350818997E+018,37.542765,127.0778959
1.71447350830139E+018,37.5427645,127.077896
1.71447350842668E+018,37.5427639,127.0778969
1.71447350855174E+018,37.5427631,127.0778962
1.71447350868166E+018,37.5427623,127.0778965
1.71447350880432E+018,37.5427614,127.0778963
1.71447350892956E+018,37.5427607,127.0778963
1.71447350905957E+018,37.5427599,127.0778963
1.71447350918142E+018,37.5427591,127.0778962
1.71447350930659E+018,37.5427583,127.0778961
1.71447350942998E+018,37.5427574,127.0778959
1.71447350955938E+018,37.5427567,127.0778959
1.71447350968407E+018,37.5427559,127.0778957
1.7144735098063E+018,37.5427551,127.0778956
1.71447350993119E+018,37.5427542,127.0778955
1.7144735100613E+018,37.5427533,127.0778954
1.7144735101862E+018,37.5427524,127.0778951
1.71447351030612E+018,37.5427515,127.077895
1.71447351042475E+018,37.5427507,127.0778948
1.71447351055277E+018,37.5427499,127.0778946
1.71447351067766E+018,37.542749,127.0778944
1.71447351080107E+018,37.5427482,127.0778943
1.71447351092772E+018,37.5427473,127.077894
1.71447351106086E+018,37.5427465,127.0778939
1.71447351118277E+018,37.5427457,127.0778937
1.71447351129881E+018,37.5427449,127.0778935
1.71447351142329E+018,37.542744,127.0778934
1.71447351154753E+018,37.5427431,127.0778932
1.71447351167349E+018,37.5427423,127.0778933
1.71447351179963E+018,37.5427415,127.0778932
1.71447351192429E+018,37.5427407,127.077893
1.71447351205362E+018,37.5427399,127.0778929
1.71447351217421E+018,37.542739,127.0778928
1.71447351230463E+018,37.5427382,127.0778925
1.71447351243224E+018,37.5427374,127.0778924
1.71447351255849E+018,37.5427366,127.0778923
1.71447351268254E+018,37.5427358,127.0778921
1.71447351280405E+018,37.542735,127.077892
1.7144735129292E+018,37.5427342,127.0778919
1.7144735130556E+018,37.5427333,127.0778918
1.71447351318345E+018,37.5427326,127.0778917
1.7144735133064E+018,37.5427318,127.0778916
1.71447351342938E+018,37.542731,127.0778915
1.71447351355349E+018,37.5427302,127.0778913
1.71447351367886E+018,37.5427294,127.0778912
1.71447351380275E+018,37.5427285,127.0778911
1.71447351392698E+018,37.5427278,127.077891
1.71447351405929E+018,37.542727,127.0778909
1.71447351419113E+018,37.5427261,127.0778908
1.71447351430413E+018,37.5427252,127.0778907
1.71447351443513E+018,37.5427244,127.0778905
1.7144735145619E+018,37.5427236,127.0778905
1.71447351468497E+018,37.5427228,127.0778903
1.714473514805E+018,37.542722,127.0778901
1.71447351492681E+018,37.5427212,127.0778901
1.71447351505007E+018,37.5427204,127.0778899
1.71447351526178E+018,37.5427196,127.0778904
1.71447351542122E+018,37.542718,127.0778905
1.71447351555187E+018,37.5427172,127.0778905
1.7144735156767E+018,37.5427163,127.0778905
1.71447351579412E+018,37.5427155,127.0778904
1.71447351592383E+018,37.5427147,127.0778902
1.71447351605482E+018,37.5427139,127.0778901
1.71447351617383E+018,37.5427128,127.0778896
1.71447351629889E+018,37.5427123,127.0778896
1.71447351642296E+018,37.5427116,127.0778895
1.71447351654391E+018,37.5427106,127.077889
1.71447351666501E+018,37.5427097,127.0778889
1.71447351679459E+018,37.542709,127.0778888
1.71447351692383E+018,37.5427082,127.0778885
1.71447351705779E+018,37.5427073,127.0778884
1.71447351717753E+018,37.542706,127.0778878
1.71447351729774E+018,37.542705,127.0778876
1.71447351751287E+018,37.542704,127.0778874
1.71447351767205E+018,37.5427024,127.0778871
1.71447351779884E+018,37.5427016,127.0778869
1.71447351792348E+018,37.5427007,127.0778866
1.71447351805667E+018,37.5426997,127.0778863
1.71447351817987E+018,37.5426993,127.0778863
1.71447351830465E+018,37.5426984,127.0778862
1.7144735184293E+018,37.5426977,127.0778861
1.71447351855463E+018,37.5426968,127.077886
1.71447351868075E+018,37.5426961,127.0778859
1.71447351880271E+018,37.5426952,127.0778857
1.71447351892842E+018,37.5426944,127.0778855
1.71447351905877E+018,37.5426936,127.0778853
1.7144735191796E+018,37.5426928,127.0778851
1.7144735193066E+018,37.542692,127.077885
1.7144735194274E+018,37.5426912,127.0778847
1.71447351955263E+018,37.5426904,127.0778846
1.71447351967821E+018,37.5426895,127.0778845
1.71447351980279E+018,37.5426886,127.0778844
1.71447351992777E+018,37.5426877,127.0778843
1.71447352005675E+018,37.5426869,127.0778843
1.7144735201816E+018,37.542686,127.077884
1.71447352029827E+018,37.5426851,127.0778838
1.7144735204282E+018,37.5426842,127.0778836
1.7144735205523E+018,37.5426833,127.0778832
1.71447352067881E+018,37.5426825,127.0778831
1.71447352080364E+018,37.5426816,127.0778829
1.71447352092962E+018,37.5426808,127.0778829
1.71447352105731E+018,37.5426799,127.0778826
1.71447352118138E+018,37.542679,127.0778825
1.71447352130272E+018,37.5426782,127.0778822
1.71447352142933E+018,37.5426773,127.0778822
1.71447352155456E+018,37.5426765,127.0778821
1.71447352168086E+018,37.5426757,127.077882
1.71447352180494E+018,37.5426748,127.0778817
1.71447352192768E+018,37.542674,127.0778815
1.7144735220539E+018,37.5426732,127.0778814
1.71447352217982E+018,37.5426723,127.0778812
1.71447352230483E+018,37.5426715,127.0778811
1.71447352242885E+018,37.5426706,127.077881
1.71447352255296E+018,37.5426696,127.0778809
1.71447352267866E+018,37.5426688,127.0778806
1.71447352280199E+018,37.5426679,127.0778806
1.71447352292691E+018,37.542667,127.0778804
1.71447352306247E+018,37.5426661,127.0778802
1.71447352318997E+018,37.5426652,127.0778799
1.71447352330267E+018,37.5426644,127.0778798
1.71447352342884E+018,37.5426634,127.0778795
1.71447352355453E+018,37.5426626,127.0778794
1.71447352368163E+018,37.5426616,127.0778791
1.71447352380503E+018,37.5426607,127.0778789
1.71447352392696E+018,37.5426598,127.0778789
1.71447352405988E+018,37.5426588,127.0778787
1.71447352418272E+018,37.542658,127.0778785
1.71447352430109E+018,37.542657,127.0778783
1.71447352442981E+018,37.5426561,127.077878
1.71447352455087E+018,37.5426552,127.0778779
1.71447352467746E+018,37.5426543,127.0778777
1.71447352479471E+018,37.5426535,127.0778776
1.71447352492601E+018,37.5426526,127.0778774
1.71447352505511E+018,37.5426517,127.0778772
1.71447352518312E+018,37.5426509,127.0778771
1.71447352530608E+018,37.5426502,127.077877
1.71447352543209E+018,37.5426494,127.0778769
1.71447352555009E+018,37.5426488,127.0778767
1.71447352567167E+018,37.5426479,127.0778766
1.71447352579923E+018,37.5426472,127.0778766
1.71447352592506E+018,37.5426464,127.0778765
1.71447352605696E+018,37.5426457,127.0778764
1.71447352618482E+018,37.5426449,127.0778763
1.71447352630245E+018,37.5426441,127.0778762
1.71447352642527E+018,37.5426432,127.0778761
1.7144735265474E+018,37.5426425,127.0778761
1.71447352667867E+018,37.5426418,127.077876
1.71447352680287E+018,37.542641,127.0778758
